Unnamed: 0,interview__key,interview__id,shocks__id,v31102b,typeshock,typeshocknum,shockdisinv,savusedshock,insusedshock,pubtransusedshock,borrusedshock,shocks_Group
1062,87-31-20-36,ade8d96177504874a5d6af7ec32ff848,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,0.0,1.0,0.0,0.0,0,agricultural
1063,87-31-20-36,ade8d96177504874a5d6af7ec32ff848,Storm,1,พายุ,55.0,0.0,1.0,0.0,0.0,0,agricultural
1064,54-13-18-60,c1fe771b03e44789a0cd25bf873872b7,Death of household member,1,Death of household member,2.0,,,,,0,demographic
1065,28-75-30-89,f3c107e8511146479c0d2949703fe2c1,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1066,28-75-30-89,f3c107e8511146479c0d2949703fe2c1,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1067,28-75-30-89,f3c107e8511146479c0d2949703fe2c1,Drought,1,Drought,11.0,,,,,0,agricultural
1068,18-92-44-36,d254b501e1394a7dadc80e62bf9948cf,Drought,1,Drought,11.0,,,,,0,agricultural
1069,33-91-69-69,e4fc7d34a96642e3bda6aa03b9280ef8,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,,,,,0,agricultural
1070,33-91-69-69,e4fc7d34a96642e3bda6aa03b9280ef8,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,,,,,0,agricultural
1071,61-92-73-29,571dae6521964f16a8984d469fc01293,House damage,1,House damage,6.0,0.0,1.0,0.0,1.0,0,economics
1072,61-92-73-29,571dae6521964f16a8984d469fc01293,Flooding of agricultural land,2,Flooding of agricultural land,10.0,0.0,2.0,0.0,1.0,1,agricultural
1073,61-92-73-29,571dae6521964f16a8984d469fc01293,Drought,3,Drought,11.0,0.0,3.0,0.0,1.0,0,agricultural
1074,61-92-73-29,571dae6521964f16a8984d469fc01293,Storm,1,Storm,55.0,0.0,1.0,0.0,1.0,0,agricultural
1075,48-64-92-82,a725059eced14440b90b1c7bf43a4c9e,"Other, specify",1,"Other, specify",90.0,,,,,0,others
1076,43-05-54-51,f4f6102443ba4f9e98a981cb5af21e70,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1077,82-00-72-42,fb6aa462bfcd4a29a3c625c4e76eb436,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
1078,16-81-70-84,bf2444065b1f4a779170aea3d6aec807,Illness of household member,1,Illness of household member,1.0,0.0,0.0,0.0,0.0,0,demographic
1079,14-61-72-97,542e859953d94f299beb7322a1a019c9,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,,,,,0,agricultural
1080,26-36-03-86,eb0f7b83285e455bbd05df17d08c19b2,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1081,26-36-03-86,eb0f7b83285e455bbd05df17d08c19b2,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
1082,57-06-19-14,c761d9cfc2334d048852fec06a743c75,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
1083,86-86-62-02,2ce8e5d10c7f4fbb83a405c6347a1e80,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1084,79-94-33-23,10b5718332874449aa31ea0a29cccca4,House damage,1,House damage,6.0,0.0,0.0,0.0,1.0,0,economics
1085,79-94-33-23,10b5718332874449aa31ea0a29cccca4,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1086,17-92-10-15,9cca96b378e34efbbe7a0d010baa6bef,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1087,17-92-10-15,9cca96b378e34efbbe7a0d010baa6bef,Drought,1,Drought,11.0,,,,,0,agricultural
1088,92-52-29-09,d5b232680dcd4a26af80319dbb8083b0,Drought,1,Drought,11.0,0.0,0.0,0.0,1.0,0,agricultural
1089,35-38-59-92,a27c8c5bb87a4b8397a9706b78c26b55,Drought,1,Drought,11.0,,,,,0,agricultural
1090,38-41-55-96,459c053e7aa640cdb140f5a1c5f574f9,Flooding of agricultural land,1,Flooding of agricultural land,10.0,0.0,0.0,0.0,1.0,0,agricultural
1091,69-38-81-95,ef943566142d48b38f5badaa4987497b,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
1092,69-38-81-95,ef943566142d48b38f5badaa4987497b,Accident,1,อุบัติเหตุ,24.0,,,,,0,demographic
1093,89-94-01-09,c4fd8f7662ac4bdb800a9461e7dd5df4,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1094,52-86-36-74,bfd73462157d4448b4948c8c113defdf,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1095,55-86-29-83,4c794670b6b94353b51d32f0172588bf,Illness of household member,2,Illness of household member,1.0,,,,,0,demographic
1096,07-62-19-98,4121cfe086a84ea392cd9d3ee8b0669f,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1097,07-62-19-98,4121cfe086a84ea392cd9d3ee8b0669f,Household member left the household,1,Household member left the household,3.0,,,,,0,others
1098,03-98-00-89,bc4105fb4c3348a890990f3436292a4e,House damage,1,House damage,6.0,0.0,1.0,0.0,0.0,0,economics
1099,03-98-00-89,bc4105fb4c3348a890990f3436292a4e,Flooding of agricultural land,1,Flooding of agricultural land,10.0,0.0,1.0,0.0,1.0,0,agricultural
1100,03-98-00-89,bc4105fb4c3348a890990f3436292a4e,Storm,1,Storm,55.0,0.0,1.0,0.0,0.0,0,agricultural
1101,46-39-21-85,f9593d91ca9a4b319506f74c103c22dd,Illness of household member,1,Illness of household member,1.0,0.0,1.0,0.0,0.0,0,demographic
1102,10-83-38-07,b78d5e58e9b34bddb2770c61e095c1ab,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1103,65-12-13-42,1097b74660ee479e988d3f0781a635fd,Drought,1,Drought,11.0,,,,,0,agricultural
1104,65-97-74-77,ec54f58cd76a4cfbb9b20f18d3a5d6b7,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
1105,57-99-64-57,48a7f797493646ca87747bb60eda21d6,Accident,1,อุบัติเหตุ,24.0,0.0,1.0,0.0,0.0,0,demographic
1106,57-99-64-57,48a7f797493646ca87747bb60eda21d6,Storm,3,พายุ,55.0,0.0,0.0,0.0,3.0,0,agricultural
1107,57-99-64-57,48a7f797493646ca87747bb60eda21d6,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,0.0,0.0,0.0,1.0,0,agricultural
1108,50-33-41-10,b72e64cab1014f1aa4db062a68c3443d,Drought,1,Drought,11.0,0.0,1.0,0.0,1.0,0,agricultural
1109,69-55-54-77,c4d770139a2b4f63ac6b0a746044e4e5,House damage,1,House damage,6.0,0.0,1.0,0.0,0.0,0,economics
1110,77-78-23-74,bf13656695f04c749cfd2362c6a647eb,Storm,2,Storm,55.0,0.0,2.0,0.0,0.0,0,agricultural
1111,77-78-23-74,bf13656695f04c749cfd2362c6a647eb,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,0.0,1.0,0.0,0.0,0,agricultural
1112,77-78-23-74,bf13656695f04c749cfd2362c6a647eb,Flooding on the house/homestead,1,Flooding on the house/homestead,77.0,0.0,1.0,0.0,0.0,0,economics
1113,68-27-39-80,5ec95a47d97c425d98c6c48c99bc3f10,Drought,1,Drought,11.0,0.0,0.0,0.0,0.0,0,agricultural
1114,68-27-39-80,5ec95a47d97c425d98c6c48c99bc3f10,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,0.0,0.0,0.0,0.0,0,agricultural
1115,03-87-37-77,6fd62cd497ce41bd8b222097f4524825,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1116,63-85-63-75,007fdc7d8b1b4b58a06d56e9ac5e375a,House damage,1,House damage,6.0,0.0,0.0,0.0,1.0,0,economics
1117,01-41-64-66,1312d684911c4fa6ab7a936bafc4a11d,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1118,01-41-64-66,1312d684911c4fa6ab7a936bafc4a11d,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1119,32-43-05-13,9dc0cbb0199c43899a09e7a372b96a2c,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1120,92-75-61-20,7e3357b8128f47b9bce90b5c922069c4,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1121,92-27-98-28,1c7693212ee2433e91a68233529158b6,Death of household member,1,Death of household member,2.0,,,,,0,demographic
1122,87-72-14-47,3c59e41314334b7e8ee0544acdeffbc7,Storm,1,Storm,55.0,,,,,0,agricultural
1123,87-90-03-02,36524ca85b1f4c3f9ccb1e1f9b482f59,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
1124,66-68-43-20,128abd1df90a40f292a9c1f551fda9a6,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1125,66-68-43-20,128abd1df90a40f292a9c1f551fda9a6,Drought,1,Drought,11.0,,,,,0,agricultural
1126,37-13-25-17,380313d8c6ad4c27b7b72b7c062acd25,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1127,13-21-60-71,0152b35ba51144bfa8b51e7668a1d2db,Had to spent money because of ceremony,1,Had to spent money because of ceremony,5.0,0.0,0.0,0.0,0.0,1,social
1128,15-44-86-15,1bcc6878cbac496ba18ff6443b1d74f1,Death of household member,1,Death of household member,2.0,,,,,0,demographic
1129,15-44-86-15,1bcc6878cbac496ba18ff6443b1d74f1,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1130,15-44-86-15,1bcc6878cbac496ba18ff6443b1d74f1,Drought,1,Drought,11.0,,,,,0,agricultural
1131,04-04-89-24,2965772496764183a4c5908b9991055f,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,0.0,0.0,0.0,1.0,0,agricultural
1132,37-39-05-10,4f7a8c903dbd458d9befc53768f0b3de,Drought,1,Drought,11.0,,,,,0,agricultural
1133,37-62-44-33,d2f5cc0080f54ec888bf0e7892d8fb3e,Household member left the household,1,Household member left the household,3.0,,,,,0,others
1134,69-85-86-80,5fd5b3a8e4c14db48819c79ef6a272f7,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,,,,,0,agricultural
1135,22-21-48-75,6d2f24cbbd084c528b8827fbf28282be,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1136,22-21-48-75,6d2f24cbbd084c528b8827fbf28282be,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
1137,45-66-75-65,6aca40cc8ef948e8a3d6d245e530f949,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
1138,12-52-74-36,d077aa771e1648558e669a15d1224441,being cheated at work/business,1,being cheated at work/business,46.0,,,,,0,others
1139,05-63-14-83,b8e72abf726d46eca7223bedfff1f18f,Illness of household member,1,Illness of household member,1.0,0.0,1.0,1.0,0.0,0,demographic
1140,05-63-14-83,b8e72abf726d46eca7223bedfff1f18f,House damage,1,House damage,6.0,0.0,1.0,0.0,1.0,0,economics
1141,45-48-43-66,ad244c65d4c34d1d945e6dd9f235bae9,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,0.0,0.0,0.0,1.0,0,agricultural
1142,27-05-64-80,ad6c0f2f8e4245188cfaadab4d2f71ae,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1143,27-05-64-80,ad6c0f2f8e4245188cfaadab4d2f71ae,House damage,1,House damage,6.0,,,,,0,economics
1144,27-05-64-80,ad6c0f2f8e4245188cfaadab4d2f71ae,Drought,1,Drought,11.0,0.0,0.0,0.0,1.0,0,agricultural
1145,04-39-27-15,d6b711f94b134eca88002de809032bd5,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1146,04-39-27-15,d6b711f94b134eca88002de809032bd5,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
1147,93-37-00-34,6feede7b89b74b7ca523ae7d7424ef80,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1148,31-52-79-30,7618c615c6a54654ac9329d7c93b5953,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1149,91-07-37-12,e3eee18b79d1409493c61eb3e32a1a1e,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
1150,91-07-37-12,e3eee18b79d1409493c61eb3e32a1a1e,Flooding on the house/homestead,2,Flooding on the house/homestead,77.0,,,,,0,economics
1151,61-45-90-23,4f1586a4f18d407e839801c806aecb76,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1152,75-89-23-09,a04137dd2de547afa20978cb01f47563,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
1153,42-09-85-93,df2ea1b613444721b4d6608962bbb154,Job loss,1,Job loss,62.0,0.0,0.0,0.0,0.0,0,economics
1154,63-43-43-49,2fd84bcd9dae400fbfe972c19089dff4,being cheated at work/business,1,ถูกโกง (จากการทำงาน/ธุรกิจ),46.0,,,,,0,others
1155,31-20-87-93,d9d8b842800e4d6a8bbd59dcae1312ed,Flooding of agricultural land,1,น้ำท่วมที่ดินทางการเกษตร,10.0,0.0,0.0,0.0,1.0,0,agricultural
1156,31-20-87-93,d9d8b842800e4d6a8bbd59dcae1312ed,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,0.0,0.0,0.0,1.0,0,agricultural
1157,87-97-61-59,c98ccb84c1064a658c9128b95c7200f1,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1158,87-97-61-59,c98ccb84c1064a658c9128b95c7200f1,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,,,,,0,agricultural
1159,99-30-13-38,28a8749cee1c49bb90566808fc17b182,Drought,1,Drought,11.0,,,,,0,agricultural
1160,52-21-82-56,b4e0c48b82c44e758a51e65276528f5e,Drought,1,Drought,11.0,,,,,0,agricultural
1161,44-33-08-72,c10bb41c05d847249dc9bb91dce951b0,Drought,1,ภัยแล้ง,11.0,0.0,1.0,0.0,0.0,0,agricultural
1162,44-33-08-72,c10bb41c05d847249dc9bb91dce951b0,Storm,1,พายุ,55.0,0.0,1.0,0.0,0.0,0,agricultural
1163,76-38-67-12,152568d242444e07981c3541e0abe0d7,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
1164,67-98-74-69,ea896e50e91047a3a2b6dddd53296fdc,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1165,67-98-74-69,ea896e50e91047a3a2b6dddd53296fdc,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1166,67-98-74-69,ea896e50e91047a3a2b6dddd53296fdc,Accident,1,Accident,24.0,,,,,0,demographic
1167,67-98-74-69,ea896e50e91047a3a2b6dddd53296fdc,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
1168,39-01-42-73,5f7e47030118430f8de1919ab0d5254f,Drought,1,Drought,11.0,,,,,0,agricultural
1169,60-19-71-56,229862e2b4ed4f3ab2e80c7bc97256e3,Drought,1,Drought,11.0,0.0,0.0,0.0,1.0,0,agricultural
1170,77-77-32-10,8a3f6fa8d87c426f8def9b35172eb65e,Drought,1,Drought,11.0,,,,,0,agricultural
1171,50-65-58-67,ee024e155377415bb06343b0714d951d,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
1172,42-30-16-06,bac9d8fcea754ba0a8fcfc057eaf4fd6,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1173,34-39-07-52,6f4352b6fd2a4e38bfc29e3683d77a06,Drought,1,Drought,11.0,0.0,1.0,0.0,1.0,0,agricultural
1174,34-39-07-52,6f4352b6fd2a4e38bfc29e3683d77a06,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,0.0,1.0,0.0,0.0,0,agricultural
1175,67-71-06-87,47ef959629134a62988601b3e0dbb5a1,House damage,1,House damage,6.0,,,,,0,economics
1176,67-71-06-87,47ef959629134a62988601b3e0dbb5a1,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,0.0,0.0,0.0,1.0,0,agricultural
1177,67-71-06-87,47ef959629134a62988601b3e0dbb5a1,Accident,1,Accident,24.0,0.0,0.0,1.0,0.0,0,demographic
1178,45-18-14-04,2e9e0851f5cf4b36999e219de75e0da0,Death of household member,1,การเสียชีวิตของสมาชิกในครัวเรือน,2.0,,,,,0,demographic
1179,59-79-66-62,052f24f15400400f967d887d63a9d110,Accident,1,Accident,24.0,0.0,1.0,0.0,0.0,0,demographic
1180,81-74-84-87,0b72aef4eb3f4c25b2efe453e9af7b1a,Drought,1,Drought,11.0,,,,,0,agricultural
1181,51-30-99-22,862107c3353d4120aeef7804eeacdae3,Drought,1,Drought,11.0,,,,,0,agricultural
1182,51-30-99-22,862107c3353d4120aeef7804eeacdae3,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1183,12-83-65-87,f7b38b69813e4a0a8c609755e16b7a6b,House damage,1,House damage,6.0,,,,,0,economics
1184,12-83-65-87,f7b38b69813e4a0a8c609755e16b7a6b,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1185,27-42-34-35,6e519fe0c4224e3185a29212cafa65d0,Drought,1,Drought,11.0,,,,,0,agricultural
1186,27-42-34-35,6e519fe0c4224e3185a29212cafa65d0,Storm,1,Storm,55.0,,,,,0,agricultural
1187,27-42-34-35,6e519fe0c4224e3185a29212cafa65d0,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
1188,03-78-48-03,6a8f806dc2f34c17be42a3903983617b,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1189,03-78-48-03,6a8f806dc2f34c17be42a3903983617b,Drought,1,Drought,11.0,,,,,0,agricultural
1190,13-22-80-26,cc8af09232054c97a8de0c553537ebae,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1191,13-22-80-26,cc8af09232054c97a8de0c553537ebae,Death of household member,1,Death of household member,2.0,,,,,0,demographic
1192,13-22-80-26,cc8af09232054c97a8de0c553537ebae,Had to spent money because of ceremony,1,Had to spent money because of ceremony,5.0,,,,,0,social
1193,89-78-90-91,b85c93066aa749aa8ccc2bc62e80b267,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1194,04-16-83-68,c2cef4cfd7c24b618ccbe4d043a533e9,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1195,04-16-83-68,c2cef4cfd7c24b618ccbe4d043a533e9,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,,,,,0,agricultural
1196,85-88-77-01,33c56bcb4fd345f385dd2061560c9dff,Drought,1,Drought,11.0,,,,,0,agricultural
1197,68-22-01-92,6ba8458ad0984c5abd6a61a7630b37ac,Death of household member,1,Death of household member,2.0,,,,,0,demographic
1198,68-22-01-92,6ba8458ad0984c5abd6a61a7630b37ac,Accident,1,Accident,24.0,,,,,0,demographic
1199,68-22-01-92,6ba8458ad0984c5abd6a61a7630b37ac,Flooding on the house/homestead,1,Flooding on the house/homestead,77.0,,,,,0,economics
1200,58-81-16-35,963a5ea6881d47569c51441ad42dc1ef,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,0.0,0.0,0.0,0.0,0,agricultural
1201,01-80-71-60,dbfcce8b471e4c21ba9e2bd96404020d,Drought,1,Drought,11.0,,,,,0,agricultural
1202,01-52-08-27,2b5416c8ea5047cbbe321d14ad3cc296,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1203,63-55-60-89,da087c05960f4885976de21e2dbed59a,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
