,interview__key,interview__id,shocks__id,shocks_detail__id,v31102d,v31102a__0,v31102a__1,v31102a__2,v31102a__3,v31102a__4,v31102a__5,v31102a__6,v31102a__7,v31102a__8,v31102a__9,v31102a__10,v31102a__11,v31102a__12,v31102a__13,v31102a__14,v31102a__15,v31102a__16,v31102a__17,v31102a__18,v31102a__19,rowcode_shock,v31103,v31103a,v31103c,v31104,v31105a,v31105b,v31106a,shockmoneyloss,v31107,v31108a__1,v31108a__2,v31108a__3,v31108a__4,v31108a__5,v31108a__6,v31108a__7,v31108__40,v31108__41,v31108__42,v31108__43,v31108__3,v31108__4,v31108__5,v31108__6,v31108__7,v31108__8,v31108__9,v31108__10,v31108__11,v31108__12,v31108__13,v31108__14,v31108__15,v31108__16,v31108__17,v31108__18,v31108__19,v31108__20,v31108__21,v31108__22,v31108__23,v31108__24,v31108__25,v31108__26,v31108__27,v31108__28,v31108__29,v31108__30,v31108__31,v31108__48,v31108__49,v31108__50,v31108__51,v31108__52,v31108__53,v31108__54,v31108__55,v31108__62,v31108__63,v31108__90,v31108__98,specify_v31108,v31111,v31112a,shockdate,corryear,v31127__0,v31127__1,v31127__2,v31127__3,v31127__4,v31127__5,v31127__98,specify_v31127
975,04-97-55-11,831654aa35f24cd9901bc49bf069d331,1,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,Don't know,,7,Low,none,1000.0,none,1000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,##N/A##,12017.0,1,0,0,0,0,0,0,
976,43-25-14-27,31aa5c1dc88a4ea6b7f76ff9ae639a12,5,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,December,1,Low,50000.0,none,none,50000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1.0,2021-12-01T00:00:00,2021.0,1,0,0,0,0,0,0,
977,43-25-14-27,31aa5c1dc88a4ea6b7f76ff9ae639a12,18,0,No,3.0,,,,,,,,,,,,,,,,,,,,0.0,2021,June,1,High,300000.0,none,none,300000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-06-01T00:00:00,2021.0,1,0,0,0,0,0,0,
978,55-11-01-99,c3db973820af4c91b00b929e221e928b,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,Don't know,60,Medium,10000.0,none,none,10000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,##N/A##,2020.0,0,1,0,0,0,0,0,
979,25-93-00-48,a4a187d2371f4ef090fb2edb1753fc41,1,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2020,February,30,High,10000.0,1200.0,none,11200.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2020-02-01T00:00:00,2020.0,1,0,0,0,0,0,0,
980,25-93-00-48,a4a187d2371f4ef090fb2edb1753fc41,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,September,30,High,50000.0,none,none,50000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,300.0,2019-09-01T00:00:00,2019.0,0,0,0,1,1,0,0,
981,25-93-00-48,a4a187d2371f4ef090fb2edb1753fc41,21,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,December,Still going on,High,30000.0,none,none,30000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-12-01T00:00:00,2021.0,1,0,0,0,0,0,0,
982,25-93-00-48,a4a187d2371f4ef090fb2edb1753fc41,22,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,April,Still going on,High,none,7000.0,none,7000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-04-01T00:00:00,2022.0,1,0,0,0,0,0,0,
983,25-93-00-48,a4a187d2371f4ef090fb2edb1753fc41,24,0,No,3.0,,,,,,,,,,,,,,,,,,,,0.0,2020,February,7,High,5000.0,none,none,5000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2020-02-01T00:00:00,2020.0,1,0,0,0,0,0,0,
984,25-93-00-48,a4a187d2371f4ef090fb2edb1753fc41,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,June,30,High,40000.0,5000.0,none,45000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,15.0,2021-06-01T00:00:00,2021.0,0,0,0,0,1,0,0,
985,12-49-53-67,28b4befcaf3a4b16ae9cbb67e5f020ba,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,October,30,Medium,35000.0,none,none,35000.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,60.0,2020-10-01T00:00:00,2020.0,1,0,0,0,0,0,0,
986,12-49-53-67,28b4befcaf3a4b16ae9cbb67e5f020ba,55,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,November,2,Low,none,none,none,0.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,5.0,2020-11-01T00:00:00,2020.0,1,0,0,0,0,0,0,
987,12-49-53-67,28b4befcaf3a4b16ae9cbb67e5f020ba,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,September,15,High,3500.0,none,none,3500.0,most HH in village / commune,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,20.0,2021-09-01T00:00:00,2021.0,1,0,0,0,0,0,0,
988,68-24-68-27,5268bb90a2814994b951533a3be9421e,22,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2022,January,Still going on,Low,3000.0,none,none,3000.0,most HH in district,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,
989,88-10-58-04,acb63014ba5b48f38be161796cfb4644,3,0,No,3.0,,,,,,,,,,,,,,,,,,,,0.0,2022,January,1,Medium,none,500.0,none,500.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1.0,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,
990,88-10-58-04,acb63014ba5b48f38be161796cfb4644,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,October,15,High,none,none,15000.0,15000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2019-10-01T00:00:00,2019.0,0,0,0,1,1,0,0,
991,88-10-58-04,acb63014ba5b48f38be161796cfb4644,10,1,Yes,,,,,,,,,,,,,,,,,,,,,1.0,2020,September,10,Medium,none,none,10000.0,10000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2020-09-01T00:00:00,2020.0,0,0,0,1,1,0,0,
992,88-10-58-04,acb63014ba5b48f38be161796cfb4644,22,0,No,2.0,3.0,,,,,,,,,,,,,,,,,,,0.0,2022,April,1,High,none,1500.0,none,1500.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,not yet recovered,2022-04-01T00:00:00,2022.0,1,0,0,0,0,0,0,
993,88-10-58-04,acb63014ba5b48f38be161796cfb4644,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,July,7,Medium,none,300.0,none,300.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,15.0,2020-07-01T00:00:00,2020.0,0,0,0,0,1,0,0,
994,42-97-66-20,952bda8396c8472995088830f436b4c8,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,Don't know,90,Medium,12000.0,none,none,12000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,##N/A##,2021.0,1,0,0,0,0,0,0,
995,13-94-17-49,4b67f6567e784ca0bc30808c4b611348,21,0,No,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,2021,December,Still going on,Medium,2000.0,none,none,2000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-12-01T00:00:00,2021.0,1,0,0,0,0,0,0,
996,13-94-17-49,4b67f6567e784ca0bc30808c4b611348,22,0,No,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,2021,January,Still going on,High,none,4000.0,none,4000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-01-01T00:00:00,2021.0,1,0,0,0,0,0,0,
997,60-69-16-71,c65328a8babd481c87181d912e79ebd0,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,Don't know,60,Medium,8000.0,none,none,8000.0,most HH in village / commune,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,##N/A##,2021.0,1,0,0,0,0,0,0,
998,71-74-67-10,74980f15fd954373b69ca548b062c5e0,5,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,October,6,Medium,none,none,600000.0,600000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,2020-10-01T00:00:00,2020.0,0,0,0,1,1,0,0,
999,71-74-67-10,74980f15fd954373b69ca548b062c5e0,5,1,Yes,,,,,,,,,,,,,,,,,,,,,1.0,2021,February,4,Medium,none,none,400000.0,400000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4.0,2021-02-01T00:00:00,2021.0,0,0,0,1,1,0,0,
1000,54-91-28-92,bc1758f0464749c593c8c57f5b1cd6fd,1,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2021,Don't know,3,Low,none,500.0,none,500.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3.0,##N/A##,2021.0,1,0,0,0,0,0,0,
1001,54-91-28-92,bc1758f0464749c593c8c57f5b1cd6fd,1,1,No,1.0,,,,,,,,,,,,,,,,,,,,1.0,2022,Don't know,2,Low,none,400.0,none,400.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2.0,##N/A##,2022.0,1,0,0,0,0,0,0,
1002,48-56-31-63,a6e5ebe94b924fa8809c8e633c9fd0bd,1,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2021,April,5,Medium,3000.0,1500.0,3000.0,7500.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2.0,2021-04-01T00:00:00,2021.0,1,0,0,0,0,0,0,
1003,45-73-21-79,40d1411797914ec7a81e03e09a777090,6,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,May,1,Low,300.0,1000.0,none,1300.0,no other HH,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,2.0,2021-05-01T00:00:00,2021.0,1,0,0,0,0,0,0,
1004,66-51-45-06,c83535b178694ae5887e562afbf89060,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,June,7,Medium,15000.0,none,none,15000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,15.0,2020-06-01T00:00:00,2020.0,0,0,0,1,0,0,0,
1005,01-24-47-69,8ac748697570448b8b8fb016faca3d92,21,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,November,Still going on,High,300000.0,none,none,300000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0.0,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
1006,50-54-84-98,6e1e32e1d2af4b4fb55b94fcd5a409d2,1,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2020,Don't know,Still going on,Medium,none,none,none,0.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,##N/A##,2020.0,1,0,0,0,0,0,0,
1007,50-54-84-98,6e1e32e1d2af4b4fb55b94fcd5a409d2,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,July,60,Medium,5000.0,none,none,5000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2020-07-01T00:00:00,2020.0,0,0,0,0,1,0,0,
1008,50-54-84-98,6e1e32e1d2af4b4fb55b94fcd5a409d2,21,0,No,2.0,,,,,,,,,,,,,,,,,,,,0.0,2021,November,30,Medium,5000.0,none,none,5000.0,most HH in district,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
1009,50-54-84-98,6e1e32e1d2af4b4fb55b94fcd5a409d2,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,June,7,Low,1000.0,none,none,1000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,2021-06-01T00:00:00,2021.0,0,0,0,0,1,0,0,
1010,91-87-71-92,d0607ba0bcff4a149b89569e588c5aa5,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,June,15,Low,8000.0,none,none,8000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,25.0,2021-06-01T00:00:00,2021.0,0,0,0,0,1,0,0,
1011,91-87-71-92,d0607ba0bcff4a149b89569e588c5aa5,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,August,5,Low,none,1000.0,none,1000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,10.0,2021-08-01T00:00:00,2021.0,0,0,0,0,1,0,0,
1012,27-24-09-62,f8fad4e35fdf459493a2dd030ea5b0f1,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,September,30,High,30000.0,none,none,30000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,60.0,2021-09-01T00:00:00,2021.0,1,0,0,0,0,0,0,
1013,27-24-09-62,f8fad4e35fdf459493a2dd030ea5b0f1,21,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2021,November,30,Medium,10000.0,none,none,10000.0,most HH in district,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,60.0,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
1014,27-24-09-62,f8fad4e35fdf459493a2dd030ea5b0f1,55,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,May,3,Low,none,500.0,none,500.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,5.0,2021-05-01T00:00:00,2021.0,1,0,0,0,0,0,0,
1015,79-66-38-12,8cfb3956bbcb423a9612a0df9ed9bcb2,1,0,No,2.0,,,,,,,,,,,,,,,,,,,,0.0,2022,Don't know,10,Low,2000.0,none,none,2000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,5.0,##N/A##,2022.0,1,0,0,0,0,0,0,
1016,77-84-78-39,d65b85609b274d5e903642cad79ceda6,1,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,April,4,Medium,none,200.0,none,200.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4.0,2022-04-01T00:00:00,2022.0,1,0,0,0,0,0,0,
1017,77-84-78-39,d65b85609b274d5e903642cad79ceda6,6,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,June,Still going on,Low,none,none,none,0.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-06-01T00:00:00,2021.0,0,0,0,1,0,0,0,
1018,38-68-95-68,8baa924f0cfe4b508615dc31326b33e8,1,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2022,April,30,Medium,none,none,none,0.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-04-01T00:00:00,2022.0,1,0,0,0,0,0,0,
1019,01-30-52-95,139dccd28ff64498a7b3c5cf001c7aec,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,June,30,High,45000.0,10000.0,none,55000.0,some other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,60.0,2019-06-01T00:00:00,2019.0,0,0,0,0,1,0,0,
1020,19-89-99-54,0a784dd08034472684fe3c2491b5d203,21,0,No,3.0,4.0,,,,,,,,,,,,,,,,,,,0.0,2022,January,Still going on,Medium,42500.0,none,none,42500.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,
1021,19-89-99-54,0a784dd08034472684fe3c2491b5d203,22,0,No,3.0,4.0,5.0,,,,,,,,,,,,,,,,,,0.0,2021,January,Still going on,Medium,none,10000.0,none,10000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-01-01T00:00:00,2021.0,1,0,0,0,0,0,0,
1022,98-13-61-12,869b566c8a31492bb62a77e5a79dea5f,22,0,No,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,,0.0,2021,May,Still going on,Medium,none,1800.0,none,1800.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-05-01T00:00:00,2021.0,1,0,0,0,0,0,0,
1023,45-47-86-25,fa7b14cdf7e54f93ba21363d3f4cbf0c,11,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2020,August,90,Medium,none,4000.0,none,4000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,90.0,2020-08-01T00:00:00,2020.0,0,0,0,1,0,0,0,
1024,01-25-46-59,db66383adf4c49acbe57e5dfb9f227bf,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,June,30,Low,none,2000.0,none,2000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2021-06-01T00:00:00,2021.0,1,0,0,0,0,0,0,
1025,06-15-95-00,2c4b201dc58e47958a1972635ccf402a,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,June,30,High,6000.0,3000.0,6000.0,15000.0,most HH in village / commune,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,20.0,2020-06-01T00:00:00,2020.0,1,0,0,0,0,0,0,
1026,06-15-95-00,2c4b201dc58e47958a1972635ccf402a,21,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2020,May,20,High,3000.0,none,2500.0,5500.0,most HH in country,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,20.0,2020-05-01T00:00:00,2020.0,1,0,0,0,0,0,0,
1027,06-15-95-00,2c4b201dc58e47958a1972635ccf402a,21,1,No,1.0,,,,,,,,,,,,,,,,,,,,1.0,2021,October,30,High,5000.0,none,3000.0,8000.0,most HH in country,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,not yet recovered,2021-10-01T00:00:00,2021.0,1,0,0,0,0,0,0,
1028,06-15-95-00,2c4b201dc58e47958a1972635ccf402a,22,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2022,January,Still going on,Medium,none,none,none,0.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,
1029,36-51-50-01,76bde84ced7d486c8e2be6acb37f9fb3,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,Don't know,30,Medium,30000.0,none,none,30000.0,most HH in village / commune,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,##N/A##,2019.0,0,0,0,1,1,0,0,
1030,36-51-50-01,76bde84ced7d486c8e2be6acb37f9fb3,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,Don't know,30,Medium,15000.0,none,none,15000.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,##N/A##,2020.0,0,0,0,0,1,0,0,
